StockCode,Description,NumberOfOrders,NumberOfCustomers,TotalQty,TotalPrice,AvgUnitPrice
22207,FRYING PAN UNION FLAG,208,208,1259,5555.589999999997,4.412700555996821
22208,WOOD STAMP SET THANK YOU,281,281,1502,1564.8600000000004,1.04185086551265
22209,WOOD STAMP SET HAPPY BIRTHDAY,172,172,938,958.4100000000005,1.0217590618336894
22210,WOOD STAMP SET BEST WISHES,187,187,1019,959.7000000000005,0.94180569185476
22211,WOOD STAMP SET FLOWERS,196,196,961,1054.4400000000003,1.097232049947971
22212,FOUR HOOK  WHITE LOVEBIRDS,405,405,1591,3663.1400000000067,2.302413576367069
22214,CANDLE PLATE LACE WHITE,56,56,193,416.5999999999997,2.1585492227979257
22215,CAKE STAND WHITE TWO TIER LACE,103,103,341,2454.3900000000017,7.19762463343109
22216,T-LIGHT HOLDER WHITE LACE,68,68,588,512.93,0.8723299319727891
22217,T-LIGHT HOLDER HANGING LACE,83,83,800,782.5099999999999,0.9781374999999999
22218,,1,1,1,4.25,4.25
22219,LOVEBIRD HANGING DECORATION WHITE ,544,544,4112,4015.8800000000133,0.9766245136186803
22220,CAKE STAND LOVEBIRD 2 TIER WHITE,94,94,210,1657.7000000000016,7.893809523809532
22221,CAKE STAND LOVEBIRD 2 TIER PINK,53,53,129,1084.6400000000003,8.408062015503878
22222,CAKE PLATE LOVEBIRD WHITE,222,222,1057,3880.2000000000003,3.6709555345316938
22223,CAKE PLATE LOVEBIRD PINK,78,78,441,1821.6100000000013,4.1306349206349235
22224,WHITE LOVEBIRD LANTERN,166,166,831,2755.21,3.3155354993983153
22227,HANGING HEART MIRROR DECORATION ,290,290,2339,1706.7699999999995,0.7297007268063272
22228,BUNNY WOODEN PAINTED WITH BIRD ,148,148,999,776.9299999999995,0.7777077077077073
22229,BUNNY WOODEN PAINTED WITH FLOWER ,102,102,566,430.7599999999997,0.7610600706713776
22230,JIGSAW TREE WITH WATERING CAN,105,105,1032,467.38999999999993,0.4528972868217054
22231,JIGSAW TREE WITH BIRDHOUSE,153,153,931,934.7099999999992,1.0039849624060142
22232,JIGSAW TOADSTOOLS 3 PIECE,88,88,626,549.7399999999999,0.878178913738019
22233,JIGSAW RABBIT AND BIRDHOUSE,109,109,576,574.1399999999999,0.9967708333333332
22236,CAKE STAND 3 TIER MAGIC GARDEN,98,98,263,3115.6499999999996,11.84657794676806
22241,GARLAND WOODEN HAPPY EASTER,242,242,1974,2637.1200000000063,1.3359270516717356
22242,5 HOOK HANGER MAGIC TOADSTOOL,37,37,606,938.2799999999997,1.548316831683168
22243,5 HOOK HANGER RED MAGIC TOADSTOOL,132,132,3088,4735.139999999994,1.5334002590673557
22244,3 HOOK HANGER MAGIC GARDEN,167,167,1689,3248.9100000000053,1.9235701598579071
22245,"HOOK, 1 HANGER ,MAGIC GARDEN",100,100,1258,1066.6000000000017,0.8478537360890316
22246,MAGIC GARDEN FELT GARLAND ,91,91,419,939.3699999999995,2.2419331742243425
22247,BUNNY DECORATION MAGIC GARDEN,113,113,670,593.1400000000003,0.8852835820895527
22248,DECORATION  PINK CHICK MAGIC GARDEN,111,111,574,508.94,0.8866550522648083
22249,DECORATION WHITE CHICK MAGIC GARDEN,146,146,940,823.06,0.875595744680851
22250,DECORATION  BUTTERFLY  MAGIC GARDEN,148,148,817,729.25,0.892594859241126
22251,BIRDHOUSE DECORATION MAGIC GARDEN,140,140,698,871.9900000000007,1.249269340974213
22252,BIRDCAGE DECORATION TEALIGHT HOLDER,68,68,644,762.82,1.184503105590062
22254,FELT TOADSTOOL LARGE,61,61,657,836.8000000000002,1.273668188736682
22255,FELT TOADSTOOL  SMALL,77,77,629,602.6299999999998,0.958076311605723
22256,FELT FARM ANIMAL CHICKEN,50,50,291,394.1499999999998,1.3544673539518894
22257,FELT FARM ANIMAL SHEEP,42,42,373,280.41999999999996,0.7517962466487934
22258,FELT FARM ANIMAL RABBIT,79,79,905,735.1400000000003,0.8123093922651937
22259,FELT FARM ANIMAL HEN,44,44,481,332.84,0.6919750519750519
22260,FELT EGG COSY BLUE RABBIT ,104,104,548,574.0399999999997,1.047518248175182
22261,FELT EGG COSY WHITE RABBIT ,108,108,581,546.4099999999996,0.9404647160068841
22262,FELT EGG COSY CHICKEN,138,138,1022,949.61,0.9291682974559687
22263,FELT EGG COSY LADYBIRD ,50,50,278,164.47999999999993,0.5916546762589926
22264,FELT FARM ANIMAL WHITE BUNNY ,96,96,1563,738.6799999999994,0.4726039667306458
22265,EASTER DECORATION NATURAL CHICK,64,64,540,366.15,0.6780555555555555
22266,EASTER DECORATION HANGING BUNNY,92,92,1888,596.5,0.3159427966101695
22267,EASTER DECORATION EGG BUNNY ,83,83,836,673.1700000000002,0.8052272727272729
22268,DECORATION SITTING BUNNY,160,160,1971,795.7799999999996,0.40374429223744274
22269,EGG CUP NATURAL CHICKEN,125,125,933,622.7400000000006,0.6674598070739556
22270,HAPPY EASTER HANGING DECORATION,56,56,237,920.0600000000003,3.8821097046413513
22271,FELTCRAFT DOLL ROSIE,302,302,1698,4998.499999999977,2.9437573616018713
22272,FELTCRAFT DOLL MARIA,49,49,195,561.97,2.881897435897436
22273,FELTCRAFT DOLL MOLLY,333,333,3067,8503.689999999993,2.772641017280728
22274,FELTCRAFT DOLL EMILY,269,269,1340,3953.4799999999873,2.9503582089552145
22275,WEEKEND BAG VINTAGE ROSE PAISLEY,1,1,69,527.85,7.65
22276,WASH BAG VINTAGE ROSE PAISLEY,87,87,283,821.0099999999993,2.9010954063604215
22277,COSMETIC BAG VINTAGE ROSE PAISLEY,100,100,417,897.7400000000004,2.15285371702638
22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,179,179,400,2679.5999999999976,6.6989999999999945
22279,POCKET BAG BLUE PAISLEY RED SPOT,129,129,833,1005.9000000000002,1.2075630252100842
22280,POCKET BAG PINK PAISELY BROWN SPOT,95,95,469,510.8399999999997,1.089211087420042
22281,EASTER TREE YELLOW BIRDS,63,63,132,935.3900000000002,7.08628787878788
22282,12 EGG HOUSE PAINTED WOOD,100,100,148,2365.770000000001,15.984932432432439
22283,6 EGG HOUSE PAINTED WOOD,157,157,297,2710.5300000000034,9.126363636363648
22284,HEN HOUSE DECORATION,133,133,941,1620.1699999999971,1.7217534537725794
22285,HANGING HEN ON NEST DECORATION,120,120,871,1494.8999999999974,1.7163030998851865
22286,DECORATION WOBBLY RABBIT METAL ,115,115,1149,1065.389999999999,0.9272323759791113
22287,DECORATION WOBBLY CHICKEN,81,81,784,715.4799999999993,0.9126020408163257
22288,HANGING METAL RABBIT DECORATION,58,58,475,618.2000000000004,1.3014736842105272
22289,HANGING METAL CHICKEN DECORATION,34,34,152,198.52000000000004,1.3060526315789476
22291,HANGING CHICK CREAM DECORATION,121,121,1293,1911.8199999999993,1.478592420726991
22292,HANGING CHICK  YELLOW DECORATION,111,111,1139,1608.8599999999992,1.412519754170324
22293,HANGING CHICK GREEN DECORATION,121,121,907,1341.670000000001,1.479239250275635
22294,HEART FILIGREE DOVE  SMALL,301,301,5500,6858.8300000000045,1.2470600000000007
22295,HEART FILIGREE DOVE LARGE,251,251,2795,4623.870000000007,1.6543363148479453
22296,HEART IVORY TRELLIS LARGE,318,318,3155,5272.470000000012,1.671147385103015
22297,HEART IVORY TRELLIS SMALL,378,378,4171,5468.660000000013,1.3111148405658146
22299,PIG KEYRING WITH LIGHT & SOUND ,83,83,1327,1321.9700000000016,0.9962094951017344
22300,COFFEE MUG DOG + BALL DESIGN,201,201,1529,3411.7600000000016,2.2313669064748214
22301,COFFEE MUG CAT + BIRD DESIGN,263,263,2201,4972.430000000016,2.2591685597455773
22302,COFFEE MUG PEARS  DESIGN,215,215,2318,5106.240000000007,2.2028645383951715
22303,COFFEE MUG APPLES DESIGN,269,269,2748,6182.400000000017,2.2497816593886526
22304,COFFEE MUG BLUE PAISLEY DESIGN,61,61,767,1368.1799999999998,1.7838070404172097
22305,COFFEE MUG PINK PAISLEY DESIGN,52,52,692,1602.0299999999982,2.3150722543352575
22306,SILVER MUG BONE CHINA TREE OF LIFE,115,115,1157,1399.8700000000003,1.2099135695764913
22307,GOLD MUG BONE CHINA TREE OF LIFE,77,77,731,923.7400000000005,1.2636662106703154
22308,TEA COSY BLUE STRIPE,105,105,250,877.380000000001,3.509520000000004
22309,TEA COSY RED  STRIPE,121,121,370,1093.6000000000006,2.9556756756756775
22310,IVORY KNITTED MUG COSY ,109,109,668,1296.229999999998,1.9404640718562844
22311,OFFICE MUG WARMER BLACK+SILVER ,144,144,1130,3397.859999999997,3.0069557522123866
22312,OFFICE MUG WARMER POLKADOT,132,132,623,1885.5900000000017,3.0266292134831487
22313,OFFICE MUG WARMER PINK,66,66,315,927.3300000000003,2.9439047619047627
22314,OFFICE MUG WARMER CHOC+BLUE,134,134,569,1756.170000000001,3.086414762741654
22315,200 RED + WHITE BENDY STRAWS,171,171,918,1221.4300000000005,1.3305337690631813
22316,200 BENDY SKULL STRAWS,56,56,660,742.3700000000001,1.1248030303030305
22317,FIVE CATS HANGING DECORATION,89,89,287,882.619999999999,3.0753310104529583
22318,FIVE HEART HANGING DECORATION,144,144,455,1520.9699999999998,3.3427912087912084
22319,HAIRCLIPS FORTIES FABRIC ASSORTED,61,61,1340,583.9600000000002,0.4357910447761195
22320,BIRDS MOBILE VINTAGE DESIGN,77,77,180,1093.7200000000012,6.076222222222229
22321,BIRD DECORATION RED RETROSPOT,133,133,916,880.4799999999994,0.9612227074235802
22322,BIRD DECORATION GREEN POLKADOT,140,140,808,737.6099999999997,0.9128836633663362
22323,,1,1,1,1.95,1.95
22324,BLUE POLKADOT KIDS BAG,74,74,286,688.2999999999995,2.4066433566433547
22325,MOBILE VINTAGE HEARTS ,97,97,237,1086.950000000001,4.5862869198312275
22326,ROUND SNACK BOXES SET OF4 WOODLAND ,746,746,8519,24317.670000000242,2.8545216574715626
22327,ROUND SNACK BOXES SET OF 4 SKULLS,292,292,1163,4292.450000000006,3.690842648323307
22328,ROUND SNACK BOXES SET OF 4 FRUITS ,592,592,6189,17438.87000000002,2.8177201486508356
22329,ROUND CONTAINER SET OF 5 RETROSPOT,240,240,1587,2635.490000000001,1.6606742281033404
22331,WOODLAND PARTY BAG + STICKER SET,185,185,1838,2971.8399999999997,1.6168879216539715
22332,SKULLS PARTY BAG + STICKER SET,150,150,1009,1640.0500000000004,1.625421209117939
22333,RETROSPOT PARTY BAG + STICKER SET,327,327,4412,6911.9399999999905,1.5666228467815029
22334,DINOSAUR PARTY BAG + STICKER SET,101,101,707,1160.7099999999996,1.641739745403111
22335,HEART DECORATION PAINTED ZINC ,225,225,2386,1672.7899999999988,0.701085498742665
22336,DOVE DECORATION PAINTED ZINC ,80,80,2360,739.4599999999995,0.31333050847457605
22337,ANGEL DECORATION PAINTED ZINC ,77,77,912,574.5399999999994,0.6299780701754379
22338,STAR DECORATION PAINTED ZINC ,180,180,4662,1222.4,0.26220506220506223
22339,CHRISTMAS TREE PAINTED ZINC ,85,85,2437,666.3799999999995,0.27344275748871544
22340,NOEL GARLAND PAINTED ZINC ,128,128,1399,774.8800000000006,0.5538813438170126
22341,LOVE GARLAND PAINTED ZINC ,78,78,453,827.629999999999,1.826997792494479
22342,HOME GARLAND PAINTED ZINC ,130,130,961,1071.3799999999983,1.114859521331944
22343,PARTY PIZZA DISH RED RETROSPOT,95,95,1959,858.6000000000001,0.4382848392036754
22344,PARTY PIZZA DISH PINK POLKADOT,75,75,1228,460.38000000000005,0.3749022801302932
22345,PARTY PIZZA DISH BLUE POLKADOT,72,72,1102,384.3200000000001,0.34874773139745924
22346,PARTY PIZZA DISH GREEN POLKADOT,59,59,1037,381.66000000000014,0.36804243008678894
22348,TEA BAG PLATE RED RETROSPOT,359,359,4074,3574.7900000000095,0.8774644084437923
22349,DOG BOWL CHASING BALL DESIGN,132,132,1355,5340.2699999999995,3.9411586715867157
22350,ILLUSTRATED CAT BOWL ,119,119,1409,3819.5699999999997,2.7108374733853795
22351,DOTCOMGIFTSHOP TEA TOWEL,2,2,13,23.089999999999996,1.776153846153846
22352,LUNCH BOX WITH CUTLERY RETROSPOT ,489,489,3077,7832.920000000038,2.5456353591160346
22353,LUNCH BOX WITH CUTLERY FAIRY CAKES ,24,24,61,155.54999999999993,2.549999999999999
22354,RETROSPOT PADDED SEAT CUSHION,84,84,749,2857.5900000000015,3.8152069425901223
22355,CHARLOTTE BAG SUKI DESIGN,888,888,18002,29164.359999999953,1.6200622153094075
22356,CHARLOTTE BAG PINK POLKADOT,750,750,9454,11218.759999999986,1.186668077004441
22357,KINGS CHOICE BISCUIT TIN,185,185,450,2098.5400000000027,4.663422222222228
22358,KINGS CHOICE TEA CADDY ,258,258,692,2533.519999999998,3.6611560693641594
22359,GLASS JAR KINGS CHOICE,83,83,181,599.8699999999993,3.3141988950276207
22360,GLASS JAR ENGLISH CONFECTIONERY,230,230,911,2925.5699999999974,3.2113830954994484
22361,GLASS JAR DAISY FRESH COTTON WOOL,274,274,717,2563.2299999999977,3.5749372384937206
22362,GLASS JAR PEACOCK BATH SALTS,140,140,375,1232.089999999999,3.2855733333333306
22363,GLASS JAR MARMALADE ,85,85,351,1048.2500000000005,2.9864672364672376
22364,GLASS JAR DIGESTIVE BISCUITS,178,178,552,1827.7200000000007,3.3110869565217405
22365,DOORMAT RESPECTABLE HOUSE,179,179,788,5746.380000000004,7.292360406091375
22366,DOORMAT AIRMAIL ,222,222,773,5840.830000000003,7.556054333764557
22367,CHILDRENS APRON SPACEBOY DESIGN,558,558,3719,7450.079999999995,2.0032481849959654
22371,AIRLINE BAG VINTAGE TOKYO 78,393,393,1077,5035.790000000001,4.675756731662025
22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,146,146,278,1285.2400000000007,4.623165467625902
22374,AIRLINE BAG VINTAGE JET SET RED,224,224,545,2423.2700000000027,4.446366972477069
22375,AIRLINE BAG VINTAGE JET SET BROWN,167,167,349,1639.290000000001,4.69710601719198
22376,AIRLINE BAG VINTAGE JET SET WHITE,122,122,254,1141.700000000001,4.494881889763783
22377,BOTTLE BAG RETROSPOT ,209,209,1321,2153.0800000000067,1.6298864496593541
22378,WALL TIDY RETROSPOT ,294,294,2287,3646.9700000000116,1.5946523830345483
22379,RECYCLING BAG RETROSPOT ,751,751,6846,15514.339999999862,2.266190476190456
22380,TOY TIDY SPACEBOY  ,289,289,1279,2746.1600000000076,2.1471149335418356
22381,TOY TIDY PINK POLKADOT,472,472,3414,7381.490000000017,2.1621236086701865
22382,LUNCH BAG SPACEBOY DESIGN ,1161,1161,10305,17850.009999999915,1.732169820475489
22383,LUNCH BAG SUKI DESIGN ,1299,1299,12404,22318.639999999996,1.7993099000322472
22384,LUNCH BAG PINK POLKADOT,1100,1100,10363,17198.98999999994,1.6596535752195252
22385,JUMBO BAG SPACEBOY DESIGN,684,684,8553,16866.71999999989,1.9720238512802395
22386,JUMBO BAG PINK POLKADOT,1219,1219,21009,41619.659999999894,1.981039554476648
22389,PAPERWEIGHT SAVE THE PLANET,44,44,238,431.5499999999999,1.8132352941176466
22390,PAPERWEIGHT CHILDHOOD MEMORIES,36,36,268,445.43999999999994,1.6620895522388057
22391,PAPERWEIGHT HOME SWEET HOME,29,29,158,245.58000000000007,1.554303797468355
22393,PAPERWEIGHT VINTAGE COLLAGE,73,73,508,731.7800000000002,1.4405118110236224
22394,PAPERWEIGHT KINGS CHOICE ,24,24,162,215.38000000000002,1.3295061728395063
22395,PAPERWEIGHT VINTAGE PAISLEY,33,33,152,220.0400000000001,1.447631578947369
22396,MAGNETS PACK OF 4 RETRO PHOTO,128,128,1220,619.43,0.5077295081967212
22398,MAGNETS PACK OF 4 SWALLOWS,248,248,2492,1484.5099999999995,0.595710272873194
22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,99,99,1128,1317.0800000000004,1.1676241134751777
22400,MAGNETS PACK OF 4 HOME SWEET HOME,149,149,1399,731.4299999999988,0.5228234453180834
22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,151,151,1711,1020.5799999999981,0.5964815897136166
22403,MAGNETS PACK OF 4 VINTAGE LABELS ,125,125,1311,674.6700000000008,0.5146224256292912
22405,MONEY BOX POCKET MONEY DESIGN,71,71,373,416.8,1.117426273458445
22406,MONEY BOX KINGS CHOICE DESIGN,85,85,345,402.2099999999997,1.165826086956521
22407,MONEY BOX FIRST ADE DESIGN,24,24,95,100.52999999999999,1.0582105263157893
22408,MONEY BOX CONFECTIONERY DESIGN,29,29,146,163.69000000000003,1.121164383561644
22409,MONEY BOX BISCUITS DESIGN,58,58,227,298.4699999999998,1.3148458149779727
22410,MONEY BOX HOUSEKEEPING DESIGN,58,58,237,247.42000000000007,1.0439662447257387
22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1171,1171,12248,28012.479999999963,2.287106466361852
22412,METAL SIGN NEIGHBOURHOOD WITCH ,147,147,912,1933.950000000003,2.120559210526319
22413,METAL SIGN TAKE IT OR LEAVE IT ,411,411,3759,11051.690000000022,2.9400611864857735
22414,DOORMAT NEIGHBOURHOOD WITCH ,97,97,277,2022.1900000000012,7.300324909747297
22415,WHITE TISSUE REAM,13,13,19,151.05,7.95
22416,SET OF 36 DOILIES SPACEBOY DESIGN ,77,77,862,1202.1200000000006,1.3945707656612536
22417,PACK OF 60 SPACEBOY CAKE CASES,522,522,8380,4541.239999999986,0.541914081145583
22418,10 COLOUR SPACEBOY PEN,324,324,6392,5439.250000000002,0.8509464956195247
22419,LIPSTICK PEN RED,273,273,3341,1674.3599999999979,0.5011553427117623
22420,LIPSTICK PEN BABY PINK,126,126,1334,611.7200000000012,0.4585607196401808
22421,LIPSTICK PEN FUSCHIA,214,214,2596,1346.6800000000012,0.5187519260400622
22422,TOOTHPASTE TUBE PEN,205,205,1274,776.7499999999995,0.60969387755102
22423,REGENCY CAKESTAND 3 TIER,2116,2116,13023,164762.1899999995,12.651630960608117
22424,ENAMEL BREAD BIN CREAM,469,469,847,12041.229999999923,14.216328217237217
22425,ENAMEL COLANDER CREAM,169,169,454,2316.4200000000005,5.102246696035244
22426,ENAMEL WASH BOWL CREAM,212,212,731,2813.959999999999,3.8494664842681248
22427,ENAMEL FLOWER JUG CREAM,512,512,2068,12427.160000000029,6.009264990328834
22428,ENAMEL FIRE BUCKET CREAM,116,116,243,1833.910000000003,7.546954732510301
22429,ENAMEL MEASURING JUG CREAM,390,390,1239,5409.4299999999985,4.36596448748991
22430,ENAMEL WATERING CAN CREAM,202,202,602,3167.090000000001,5.260946843853822
22431,WATERING CAN BLUE ELEPHANT,334,334,2052,3987.0099999999925,1.9429873294346942
22432,WATERING CAN PINK BUNNY,278,278,1706,3323.3199999999993,1.9480187573270804
22433,WATERING CAN GREEN DINOSAUR,229,229,1391,2661.650000000002,1.913479511143064
22434,BALLOON PUMP WITH 10 BALLOONS,126,126,780,1545.0600000000018,1.9808461538461561
22435,SET OF 9 HEART SHAPED BALLOONS,266,266,2754,3441.7500000000027,1.249727668845317
22436,12 COLOURED PARTY BALLOONS,164,164,2135,1399.1600000000003,0.6553442622950821
22437,SET OF 9 BLACK SKULL BALLOONS,227,227,2820,2410.440000000003,0.8547659574468095
22438,BALLOON ART MAKE YOUR OWN FLOWERS,98,98,1022,1058.6900000000003,1.0359001956947165
22439,6 ROCKET BALLOONS ,200,200,1836,1252.920000000001,0.6824183006535953
22440,BALLOON WATER BOMB PACK OF 35,155,155,6024,2380.9199999999996,0.39523904382470115
22441,GROW YOUR OWN BASIL IN ENAMEL MUG,222,222,1048,2295.0100000000016,2.1898950381679403
22442,GROW YOUR OWN FLOWERS SET OF 3,85,85,285,1153.85,4.04859649122807
22443,GROW YOUR OWN HERBS SET OF 3,89,89,163,1383.790000000001,8.489509202453995
22444,GROW YOUR OWN PLANT IN A CAN ,60,60,807,1067.87,1.323258983890954
22445,PENCIL CASE LIFE IS BEAUTIFUL,130,130,537,1624.7600000000014,3.025623836126632
22446,PIN CUSHION BABUSHKA PINK,133,133,439,1135.1800000000005,2.585831435079728
22447,PIN CUSHION BABUSHKA BLUE,45,45,137,410.80999999999983,2.9986131386861303
22448,PIN CUSHION BABUSHKA RED,44,44,201,656.4300000000002,3.265820895522389
22449,SILK PURSE BABUSHKA PINK,144,144,486,1567.2000000000028,3.224691358024697
22450,SILK PURSE BABUSHKA BLUE,59,59,194,657.7600000000003,3.3905154639175277
22451,SILK PURSE BABUSHKA RED,51,51,223,779.1500000000002,3.493946188340808
22452,MEASURING TAPE BABUSHKA PINK,144,144,745,1828.160000000003,2.4539060402684605
22453,MEASURING TAPE BABUSHKA BLUE,78,78,443,1188.740000000001,2.683386004514675
22454,MEASURING TAPE BABUSHKA RED,41,41,282,804.2200000000001,2.8518439716312063
22456,NATURAL SLATE CHALKBOARD LARGE ,505,505,1663,9227.669999999971,5.548809380637385
22457,NATURAL SLATE HEART CHALKBOARD ,1260,1260,9120,27995.36000000044,3.069666666666715
22458,CAST IRON HOOK GARDEN FORK,23,23,523,1421.8299999999995,2.718604206500955
22459,CAST IRON HOOK GARDEN TROWEL,25,25,386,1018.1899999999996,2.637797927461139
22460,EMBOSSED GLASS TEALIGHT HOLDER,216,216,2540,3266.000000000003,1.2858267716535445
22461,SAVOY ART DECO CLOCK,63,63,216,1280.1300000000006,5.92652777777778
22464,HANGING METAL HEART LANTERN,359,359,3301,5332.520000000008,1.6154256285973971
22465,HANGING METAL STAR LANTERN,204,204,2033,3110.94,1.5302213477619282
22466,FAIRY TALE COTTAGE NIGHT LIGHT,212,212,3049,5571.89,1.8274483437192524
22467,GUMBALL COAT RACK,702,702,7815,18552.969999999877,2.3740204734484807
22468,BABUSHKA LIGHTS STRING OF 10,155,155,514,3613.72,7.030583657587548
22469,HEART OF WICKER SMALL,1208,1208,17836,31899.850000000017,1.7885091948867469
22470,HEART OF WICKER LARGE,934,934,9833,29949.91000000013,3.045856808705393
22471,TV DINNER TRAY AIR HOSTESS ,106,106,419,1505.020000000001,3.5919331742243457
22472,TV DINNER TRAY DOLLY GIRL,109,109,320,1527.0100000000007,4.7719062500000025
22473,TV DINNER TRAY VINTAGE PAISLEY,112,112,503,1623.040000000001,3.226719681908551
22474,SPACEBOY TV DINNER TRAY,133,133,271,1500.2699999999998,5.536051660516605
22475,SKULL DESIGN TV DINNER TRAY,138,138,316,1605.67,5.08123417721519
22476,EMPIRE UNION JACK TV DINNER TRAY,124,124,873,2804.559999999999,3.212554410080182
22477,WATERING CAN GARDEN MARKER,128,128,1373,1979.1500000000017,1.4414785142024775
22478,BIRDHOUSE GARDEN MARKER ,140,140,1543,2218.1200000000026,1.437537265068051
22479,DAISY GARDEN MARKER,98,98,1139,1658.5700000000015,1.4561633011413535
22480,RED TEA TOWEL CLASSIC DESIGN,73,73,631,757.21,1.200015847860539
22481,BLACK TEA TOWEL CLASSIC DESIGN,128,128,827,748.0800000000002,0.9045707376058043
22482,BLUE TEA TOWEL CLASSIC DESIGN,53,53,478,565.86,1.1838075313807532
22483,RED GINGHAM TEDDY BEAR ,169,169,773,2311.7900000000013,2.9906727037516188
22485,SET OF 2 WOODEN MARKET CRATES,211,211,520,7113.850000000001,13.68048076923077
22486,PLASMATRONIC LAMP,28,28,65,369.95000000000016,5.691538461538464
22487,WHITE WOOD GARDEN PLANT LADDER,441,441,760,7686.429999999969,10.113723684210486
22488,NATURAL SLATE RECTANGLE CHALKBOARD,423,423,3161,5517.579999999999,1.74551724137931
